_G Int,G FWHM,G Shift,_2D Int,2D FWHM,2D Shift,_2D_MassCenter,_D Int,2D/G,D/G,_R Int,_Rp Int,R/G,Rp/G,_Target
1603.0015,14.2857,1582.755,6900.9755,21.6735,2687.637,2689.556,92.0045,4.305033713,0.057395143,0,0,0,0,28 - 30 degree
1677.0621,14.5835,1582.349,6803.9333,21.7392,2686.946,2689.1441,105.0016,4.057055073,0.062610442,0,0,0,0,28 - 30 degree
1528.0296,14.8438,1581.75,6181.9224,24.8166,2685.782,2687.7593,123.0058,4.045682361,0.080499619,0,0,0,0,28 - 30 degree
1475.0546,13.6745,1582.124,5037.9369,23.304,2685.046,2686.0098,118.0069,3.415424012,0.080001717,0,0,0,0,28 - 30 degree
1582.0457,13.3553,1582.878,5609.9296,22.9607,2686.588,2688.0507,117.0071,3.545997186,0.073959368,0,0,0,0,28 - 30 degree
1656.0415,13.8417,1582.767,6922.9884,21.5155,2687.969,2689.9969,107.0011,4.180443787,0.064612572,0,0,0,0,28 - 30 degree
1660.0112,14.0247,1582.505,6923.9106,21.2307,2687.393,2689.348,115.0076,4.17100234,0.069281219,0,0,0,0,28 - 30 degree
1678.0384,13.5744,1582.365,6946.9612,21.2476,2686.744,2688.7855,101.0025,4.139929813,0.060190816,0,0,0,0,28 - 30 degree
1709.0163,13.5244,1582.62,6913.9992,21.3406,2687.269,2689.3402,111.0002,4.045601672,0.064949761,0,0,0,0,28 - 30 degree
1662.0286,14.2311,1582.945,6936.9343,21.3398,2688.157,2690.2199,104.0018,4.173775529,0.062575217,0,0,0,0,28 - 30 degree
1698.0179,13.7089,1583.169,6926.9074,21.6975,2688.508,2690.4363,114.0078,4.079407761,0.067141695,0,0,0,0,28 - 30 degree
1685.0019,13.8561,1582.793,6838.9706,21.7384,2687.638,2689.6844,116.0074,4.058731685,0.068847044,0,0,0,0,28 - 30 degree
1657.0176,14.0259,1581.854,7126.9835,21.2115,2685.758,2687.9653,111.0002,4.301091008,0.066987943,0,0,0,0,28 - 30 degree
1671.0098,14.1118,1581.913,6982.9193,21.3936,2685.957,2688.0341,100.0027,4.178861967,0.059845669,0,0,0,0,28 - 30 degree
1675.0446,14.0959,1582.087,6792.9856,21.5355,2686.211,2688.2427,120.0065,4.055405808,0.071643764,0,0,0,0,28 - 30 degree
1695.0241,13.884,1582.211,7018.9929,21.5572,2686.242,2688.237,130.0042,4.140939884,0.076697553,0,0,0,0,28 - 30 degree
1687.0193,13.9947,1582.868,6746.9999,21.6991,2687.534,2689.6,137.0026,3.999361418,0.081209859,0,0,0,0,28 - 30 degree
1640.0317,14.2809,1583.879,6830.9029,21.9477,2689.941,2691.8298,130.0042,4.165104187,0.079269321,0,0,0,0,28 - 30 degree
1739.018,13.6928,1582.561,6979.9232,21.2307,2686.877,2688.9506,116.0074,4.013715327,0.066708568,0,0,0,0,28 - 30 degree
1651.0303,13.974,1580.569,7278.8845,21.084,2683.664,2686.1039,96.0036,4.408692257,0.058147691,0,0,0,0,28 - 30 degree
1637.0381,14.0322,1581.36,6836.8952,21.9534,2685.1,2687.3655,103.002,4.176381234,0.062919733,0,0,0,0,28 - 30 degree
1569.0297,14.5609,1580.975,6593.9458,23.4074,2684.399,2686.5153,94.0041,4.202562769,0.05991225,0,0,0,0,28 - 30 degree
1636.062,15.2763,1581.273,7029.942,23.5558,2685.786,2688.1873,123.0058,4.296867723,0.07518407,0,0,0,0,28 - 30 degree
1597.0142,15.5243,1581.693,5813.9241,25.6651,2686.79,2689.1058,104.0018,3.640496183,0.065122652,0,0,0,0,28 - 30 degree
1670.0334,13.5068,1580.823,7291.9082,20.3469,2683.932,2686.3301,94.0041,4.366324769,0.056288754,0,0,0,0,28 - 30 degree
1553.0203,14.9636,1581.561,6681.9981,23.1612,2685.733,2687.8566,88.0054,4.302582587,0.056667257,0,0,0,0,28 - 30 degree
1334.0269,16.1379,1581.796,4252.0376,24.2455,2683.703,2685.721,175.0022,3.18737021,0.131183412,0,0,0,0,28 - 30 degree
1648.0367,14.2229,1582.323,6988.9123,21.4064,2687.016,2689.1534,117.0071,4.240750403,0.070997873,0,0,0,0,28 - 30 degree
1718.0623,13.4611,1582.505,7130.9026,20.8746,2687.173,2689.2973,104.0018,4.150549488,0.060534359,0,0,0,0,28 - 30 degree
1666.0637,13.9511,1583.074,6910.8869,21.7833,2688.336,2690.3126,108.0009,4.148032815,0.064823992,0,0,0,0,28 - 30 degree
1662.0286,14.0724,1582.478,7003.8953,21.3342,2687.135,2689.1803,111.0002,4.214064247,0.066785975,0,0,0,0,28 - 30 degree
1695.0241,13.7445,1582.713,6891.9863,21.6518,2687.754,2689.7646,117.0071,4.066010802,0.069029756,0,0,0,0,28 - 30 degree
1680.0558,13.8922,1582.744,6938.8935,21.6935,2687.633,2689.7164,110.0004,4.13015657,0.065474254,0,0,0,0,28 - 30 degree
1698.0179,13.5761,1582.518,7066.9378,21.0784,2687.351,2689.4065,107.0011,4.161874736,0.063015296,0,0,0,0,28 - 30 degree
1682.0081,13.892,1581.503,7180.9207,21.0784,2685.355,2687.5146,112.0083,4.26925453,0.06659201,0,0,0,0,28 - 30 degree
1683.0494,14.1272,1581.194,7104.9706,21.3623,2684.671,2686.8507,117.0071,4.221486666,0.069520895,0,0,0,0,28 - 30 degree
1234.0644,15.8125,1582.217,4162.0264,26.4069,2686.163,2686.4393,585,3.372616859,0.474043332,0,0,0,0,28 - 30 degree
1275.0647,15.8935,1581.855,4020.0365,28.1618,2682.028,2684.0966,151.0077,3.152809814,0.118431402,0,0,0,0,28 - 30 degree
1649.0127,14.583,1581.552,6807.9678,21.8443,2685.325,2687.528,130.0042,4.128511442,0.078837598,0,0,0,0,28 - 30 degree
1720.0148,13.695,1582.14,6730.9793,21.9285,2686.205,2688.3037,108.0009,3.913326385,0.062790681,0,0,0,0,28 - 30 degree
1552.044,15.8894,1581.558,6155.9911,25.4461,2684.8,2686.877,113.0081,3.966376662,0.072812433,0,0,0,0,28 - 30 degree
1592.003,14.3411,1582.022,7058.9856,21.08,2686.82,2688.9133,100.0027,4.434027825,0.062815648,0,0,0,0,28 - 30 degree
1606.0602,13.9256,1582.893,7044.9249,20.8634,2688.396,2690.311,106.0013,4.386463783,0.066000826,0,0,0,0,28 - 30 degree
1567.0123,14.4582,1581.892,7090.9099,21.1537,2686.039,2688.2168,97.0034,4.525114385,0.061903407,0,0,0,0,28 - 30 degree
1621.0285,14.139,1582.208,6896.9416,21.886,2686.343,2688.3715,92.0045,4.254670168,0.056756868,0,0,0,0,28 - 30 degree
1549.0502,14.9583,1582.465,6540.9301,23.3344,2687.208,2689.1591,91.0048,4.222542368,0.058748774,0,0,0,0,28 - 30 degree
1636.062,14.2708,1581.63,7028.9043,21.493,2685.842,2688.2215,101.0025,4.296233456,0.06173513,0,0,0,0,28 - 30 degree
1662.0286,13.8662,1582.052,7157.9863,20.8426,2686.623,2688.8191,103.002,4.306776851,0.061973663,0,0,0,0,28 - 30 degree
1533.0408,14.858,1581.848,5969.9743,24.527,2685.329,2687.3324,120.0065,3.894204446,0.078280043,0,0,0,0,28 - 30 degree
1691.0542,13.8655,1582.512,6836.8952,21.5668,2686.929,2688.9832,108.0009,4.042978161,0.063866019,0,0,0,0,28 - 30 degree
1644.0016,13.8025,1583.999,6737.8945,21.6438,2690.352,2692.1388,120.0065,4.098471984,0.072996583,0,0,0,0,28 - 30 degree
1696.0003,13.8227,1582.753,6908.9277,21.5443,2687.44,2689.3925,112.0083,4.07365948,0.066042618,0,0,0,0,28 - 30 degree
1647.0603,14.1775,1582.391,6827.906,21.9878,2686.902,2688.9677,119.0067,4.145510641,0.072254003,0,0,0,0,28 - 30 degree
1639.0557,14.0019,1582.489,6976.9263,21.5668,2686.98,2689.0085,111.0002,4.256674316,0.067722043,0,0,0,0,28 - 30 degree
1663.0048,13.9992,1582.53,6961.9434,21.0768,2687.214,2689.2631,102.0022,4.186363984,0.061336083,0,0,0,0,28 - 30 degree
1649.0127,13.8718,1582.331,7008.9661,21.1473,2686.595,2688.6178,102.0022,4.250401528,0.061856528,0,0,0,0,28 - 30 degree
1721.0561,13.4214,1582.406,7060.9441,21.0591,2687.051,2689.0437,110.0004,4.102680964,0.063914477,0,0,0,0,28 - 30 degree
1644.0016,14.2357,1581.219,7048.9587,21.4048,2684.401,2686.5205,113.0081,4.287683601,0.068739653,0,0,0,0,28 - 30 degree
1636.062,13.6519,1582.612,6453.9154,21.8699,2687.583,2689.3289,189.0073,3.944786567,0.115525756,0,0,0,0,28 - 30 degree
1600.0078,13.8537,1580.971,6494.9451,21.6414,2684.021,2686.4791,79.0075,4.059320898,0.049379447,0,0,0,0,28 - 30 degree
1551.0027,14.2128,1581.704,7136.8956,20.4841,2685.645,2687.7692,85.0061,4.601472067,0.05480719,0,0,0,0,28 - 30 degree
1588.0331,14.0134,1581.999,7077.8869,20.5859,2686.672,2688.8186,96.0036,4.457014718,0.060454407,0,0,0,0,28 - 30 degree
1621.0285,13.6497,1582.008,7068.897,20.8506,2686.423,2688.5469,97.0034,4.36074813,0.059840651,0,0,0,0,28 - 30 degree
1586.0156,14.2489,1581.863,6922.9884,21.2219,2686.052,2688.0771,92.0045,4.365019108,0.058009833,0,0,0,0,28 - 30 degree
1589.0092,14.1431,1581.896,6917.9176,21.5612,2686.333,2688.4315,99.0029,4.353604498,0.0623048,0,0,0,0,28 - 30 degree
1595.0617,13.8908,1582.507,6735.9353,21.4994,2687.628,2689.6145,100.0027,4.222993568,0.062695192,0,0,0,0,28 - 30 degree
1630.0095,13.8816,1581.531,6877.9256,21.1714,2685.372,2687.5472,103.002,4.219561665,0.063191043,0,0,0,0,28 - 30 degree
1583.022,15.196,1581.706,5760.9087,23.9712,2685.047,2687.4214,185.0082,3.639184231,0.116870265,0,0,0,0,28 - 30 degree
1637.0381,14.5737,1581.627,6722.9123,22.1434,2685.266,2687.4991,120.0065,4.106753716,0.07330709,0,0,0,0,28 - 30 degree
1519.0485,15.9467,1581.929,5936.8976,25.969,2686.381,2688.2002,105.0016,3.908300229,0.06912327,0,0,0,0,28 - 30 degree
1616.0174,14.4505,1582.3,6700.8994,22.1916,2686.676,2688.6328,114.0078,4.146551516,0.070548622,0,0,0,0,28 - 30 degree
1564.0187,15.0071,1582.436,6480.9998,23.6127,2687.171,2689.1125,107.0011,4.143812219,0.068414208,0,0,0,0,28 - 30 degree
1606.0602,14.6663,1581.928,6386.9538,23.8108,2685.972,2687.9917,101.0025,3.97678356,0.062888365,0,0,0,0,28 - 30 degree
1624.0221,14.4115,1581.749,6844.9636,22.0127,2685.698,2687.8333,101.0025,4.214821707,0.062192811,0,0,0,0,28 - 30 degree
1628.0572,14.4368,1581.693,6788.951,21.874,2685.519,2687.6843,111.0002,4.169970809,0.068179546,0,0,0,0,28 - 30 degree
1600.0078,14.6836,1582.037,6851.9943,21.9558,2686.347,2688.4026,111.0002,4.28247556,0.069374787,0,0,0,0,28 - 30 degree
1673.027,14.0962,1582.016,6927.9444,21.8242,2685.962,2687.9772,130.0042,4.140963894,0.077705978,0,0,0,0,28 - 30 degree
1213.0437,17.1528,1583.192,4479.8897,26.7326,2686.789,2688.5532,189.0073,3.693098361,0.155812441,0,0,0,0,28 - 30 degree
1597.0142,14.0899,1580.118,7033.9758,20.857,2682.229,2684.5831,89.0052,4.404454137,0.055732253,0,0,0,0,28 - 30 degree
1574.0411,14.025,1583.038,6895.904,21.3358,2688.313,2690.2681,99.0029,4.381019022,0.062897278,0,0,0,0,28 - 30 degree
1572.0235,14.2451,1581.775,6856.9496,21.1762,2685.721,2687.9591,88.0054,4.361862021,0.055982242,0,0,0,0,28 - 30 degree
1622.0047,13.8407,1581.497,6893.9455,20.9188,2685.129,2687.4085,90.005,4.250262345,0.055489975,0,0,0,0,28 - 30 degree
1643.0253,13.6069,1581.155,6933.9375,20.7993,2684.667,2686.9247,90.005,4.220225641,0.054780045,0,0,0,0,28 - 30 degree
1540.0042,15.1151,1581.577,6587.9534,23.4018,2685.443,2687.5565,116.0074,4.277880151,0.075329275,0,0,0,0,28 - 30 degree
1575.0171,14.273,1583.567,6577.9259,21.9846,2689.561,2691.4433,114.0078,4.176415545,0.072385119,0,0,0,0,28 - 30 degree
1622.0047,13.7012,1582.676,6743.8876,21.4088,2687.766,2689.7118,97.0034,4.157748495,0.059804636,0,0,0,0,28 - 30 degree
1547.0328,14.6884,1581.75,6395.9444,22.0544,2685.394,2687.6879,119.0067,4.134330184,0.076925777,0,0,0,0,28 - 30 degree
1562.0013,14.4137,1580.338,6212.9251,24.1212,2682.065,2684.3471,99.0029,3.977541568,0.063382086,0,0,0,0,28 - 30 degree
1569.0297,14.7228,1580.836,6332.9011,23.6384,2682.973,2685.1766,97.0034,4.036189436,0.061823814,0,0,0,0,28 - 30 degree
1592.003,14.4599,1580.531,6391.9098,23.4756,2683.12,2685.411,106.0013,4.015011153,0.066583606,0,0,0,0,28 - 30 degree
1488.0057,15.487,1581.372,5884.9195,25.6747,2685.402,2687.5146,104.0018,3.954903869,0.069893415,0,0,0,0,28 - 30 degree
1635.0207,13.9908,1580.88,6399.9775,24.535,2684.049,2686.3177,114.0078,3.91430977,0.069728658,0,0,0,0,28 - 30 degree
1918.0523,13.9415,1581.157,6792.9856,23.7483,2685.039,2687.4535,130.0042,3.541606034,0.067779278,0,0,0,0,28 - 30 degree
1637.0381,14.3771,1581.577,6785.9549,22.7658,2685.413,2687.7029,112.0083,4.145263876,0.068421315,0,0,0,0,28 - 30 degree
1610.03,14.3004,1581.69,6827.906,22.4787,2685.376,2687.5348,119.0067,4.240856382,0.073915828,0,0,0,0,28 - 30 degree
1588.0331,13.9463,1582.315,6666.9004,22.2068,2686.532,2688.577,104.0018,4.198212493,0.065490952,0,0,0,0,28 - 30 degree
1647.0603,14.329,1582.368,6716.9193,21.8106,2686.899,2688.9376,117.0071,4.078125919,0.071039961,0,0,0,0,28 - 30 degree
1472.061,14.1296,1581.805,6579.8851,20.9316,2686.295,2688.534,88.0054,4.469845407,0.0597838,0,0,0,0,28 - 30 degree
1580.0283,13.3122,1581.756,6697.9025,20.7664,2685.734,2687.9192,87.0057,4.239102869,0.055065912,0,0,0,0,28 - 30 degree
1317.041,14.717,1580.999,4611.9678,25.2721,2683.876,2684.8325,130.0042,3.501764789,0.098709304,0,0,0,0,28 - 30 degree
1491.0642,14.3714,1581.486,6167.9764,22.599,2685.086,2687.1358,98.0032,4.136626981,0.065727016,0,0,0,0,28 - 30 degree
1557.0552,13.4929,1582.355,6868.9357,20.3942,2686.985,2689.0453,99.0029,4.411491449,0.063583423,0,0,0,0,28 - 30 degree
1695.0241,14.3812,1582.519,6691.9095,24.9946,2689.222,2691.3004,140.0019,3.94797307,0.082595817,0,0,0,0,28 - 30 degree
1553.0203,13.929,1582.67,6501.9758,21.5267,2688.16,2690.0901,110.0004,4.186665042,0.070829982,0,0,0,0,28 - 30 degree
1502.0628,14.6001,1582.704,6491.9482,21.8395,2688.018,2690.073,95.0038,4.322021822,0.063248887,0,0,0,0,28 - 30 degree
1367.0224,14.8029,1582.683,5228.9083,23.6456,2687.148,2688.8373,164.0047,3.825034835,0.119972211,0,0,0,0,28 - 30 degree
1652.0064,14.7767,1581.502,6521.914,21.6053,2685.323,2687.6326,115.0076,3.947874536,0.069616922,0,0,0,0,28 - 30 degree
1626.0396,13.9422,1579.382,6472.9315,22.3311,2680.612,2683.1072,97.0034,3.980795732,0.059656235,0,0,0,0,28 - 30 degree
1531.0232,14.889,1579.894,6208.8913,23.5518,2682.194,2684.4847,99.0029,4.055386816,0.064664533,0,0,0,0,28 - 30 degree
1589.0092,14.1214,1582.388,6219.9551,23.3585,2687.51,2689.4329,121.0062,3.914360659,0.076151982,0,0,0,0,28 - 30 degree
1578.0107,14.5737,1582.736,6380.9614,22.9888,2688.06,2689.939,107.0011,4.043674355,0.067807588,0,0,0,0,28 - 30 degree
1517.0311,14.9826,1583.671,6393.9852,22.6503,2689.686,2691.4055,131.0039,4.214801661,0.086355448,0,0,0,0,28 - 30 degree
1572.0235,14.4568,1583.054,6462.9053,22.5693,2688.289,2690.2427,104.0018,4.111201455,0.066157917,0,0,0,0,28 - 30 degree
1590.0505,14.5551,1581.14,6651.9175,22.1667,2683.937,2686.1779,111.0002,4.183463041,0.069809229,0,0,0,0,28 - 30 degree
1554.0616,14.4981,1583.729,6523.988,22.117,2689.686,2691.4371,135.003,4.198024068,0.086871074,0,0,0,0,28 - 30 degree
1468.0262,15.7908,1582.688,6013.8861,24.1629,2688.124,2689.8132,189.0073,4.096579543,0.128749269,0,0,0,0,28 - 30 degree
1514.0373,13.9312,1580.822,6434.8987,21.8724,2683.686,2686.0382,84.0064,4.250158632,0.055485027,0,0,0,0,28 - 30 degree
1540.0042,13.8674,1582.234,6655.9514,20.8209,2686.562,2688.667,93.0043,4.322034576,0.060392238,0,0,0,0,28 - 30 degree
1524.0597,13.7784,1582.45,6696.9803,20.8089,2687.25,2689.2942,85.0061,4.394171895,0.055776096,0,0,0,0,28 - 30 degree
1478.0484,14.1643,1581.834,6504.9719,21.0326,2685.687,2687.8452,89.0052,4.401054729,0.060218055,0,0,0,0,28 - 30 degree
1476.031,14.1505,1582.085,6434.8987,21.6566,2686.343,2688.3938,91.0048,4.359595903,0.061655074,0,0,0,0,28 - 30 degree
1439.0004,15.2063,1582.602,6140.8927,22.7875,2687.448,2689.5307,153.0072,4.267471156,0.10632881,0,0,0,0,28 - 30 degree
1541.0456,13.6418,1582.622,6384.9953,21.5195,2687.345,2689.3464,93.0043,4.143287713,0.060351426,0,0,0,0,28 - 30 degree
1470.0434,14.6894,1582.693,6139.9705,22.5765,2687.859,2689.823,91.0048,4.176727367,0.0619062,0,0,0,0,28 - 30 degree
1427.0259,14.7964,1582.76,5807.9317,24.511,2688.031,2689.9798,87.0057,4.069955353,0.060969952,0,0,0,0,28 - 30 degree
1384.008,15.7584,1583.378,5633.9017,24.1806,2688.562,2690.4699,148,4.070714692,0.106935798,0,0,0,0,28 - 30 degree
1470.0434,14.6511,1582.097,5937.9352,22.6575,2686.26,2688.2877,103.002,4.039292445,0.070067319,0,0,0,0,28 - 30 degree
1457.0276,14.7389,1580.723,5947.9621,23.2582,2683.528,2685.7008,104.0018,4.082257673,0.07137943,0,0,0,0,28 - 30 degree
1499.0041,13.9675,1582.763,6108.9677,22.2228,2688.044,2689.8914,94.0041,4.075350895,0.062711036,0,0,0,0,28 - 30 degree
1472.061,14.1169,1582.859,6009.967,22.6519,2688.272,2690.2106,98.0032,4.082688829,0.066575502,0,0,0,0,28 - 30 degree
1458.0038,14.7447,1581.445,6167.9764,22.3431,2684.835,2687.0561,90.005,4.230425463,0.061731664,0,0,0,0,28 - 30 degree
1512.02,13.7962,1582.104,6125.9105,22.1073,2686.513,2688.5697,107.0011,4.051474518,0.070766987,0,0,0,0,28 - 30 degree
1502.0628,14.1219,1581.709,6209.9283,22.0801,2684.928,2687.0975,100.0027,4.134266756,0.06657691,0,0,0,0,28 - 30 degree
1540.0042,13.7856,1582.394,6077.9656,22.3728,2686.864,2688.9464,101.0025,3.946720145,0.06558586,0,0,0,0,28 - 30 degree
1499.0041,14.1953,1582.461,6136.9743,22.0889,2686.965,2689.185,103.002,4.094034366,0.068713621,0,0,0,0,28 - 30 degree
1477.0071,14.3093,1581.885,6135.9373,22.1555,2686.184,2688.134,95.0038,4.154304539,0.06432183,0,0,0,0,28 - 30 degree
1494.0578,13.3757,1582.65,5912.9255,21.0952,2687.346,2689.1586,124.0055,3.957628346,0.082999132,0,0,0,0,28 - 30 degree
1288.0155,13.9365,1581.637,5779.9251,20.6397,2685.586,2687.75,75.0001,4.487465485,0.058229191,0,0,0,0,28 - 30 degree
1259.0551,14.2566,1581.325,5780.9628,21.1738,2684.826,2686.8848,81.007,4.591508982,0.064339519,0,0,0,0,28 - 30 degree
1287.0393,14.0517,1581.698,5850.9199,20.6012,2685.705,2687.822,68.0017,4.54603049,0.05283576,0,0,0,0,28 - 30 degree
1253.0027,14.3396,1581.799,5886.9942,20.3349,2686.068,2688.2411,77.008,4.698309269,0.061458766,0,0,0,0,28 - 30 degree
1287.0393,14.0031,1582.409,5885.9565,20.5129,2687.535,2689.5322,76.0082,4.573253124,0.059056627,0,0,0,0,28 - 30 degree
1244.0216,13.9745,1582.456,5173.9337,21.4232,2687.311,2688.8854,118.0069,4.159038477,0.094859205,0,0,0,0,28 - 30 degree
1334.0269,13.8908,1582.756,5824.9886,21.0687,2688.164,2690.1392,87.0057,4.366470121,0.065220349,0,0,0,0,28 - 30 degree
1338.0618,13.7433,1582.613,5731.9805,21.238,2687.496,2689.3982,79.0075,4.283793544,0.059046226,0,0,0,0,28 - 30 degree
1323.0284,13.9425,1582.578,5564.9816,22.2814,2687.746,2689.7056,90.005,4.206245006,0.06802953,0,0,0,0,28 - 30 degree
1331.0332,14.5017,1582.595,5301.9777,23.7852,2687.934,2689.7956,80.0073,3.983354961,0.060109169,0,0,0,0,28 - 30 degree
1162.0211,16.5555,1582.903,4506.9738,26.9154,2688.466,2690.2277,110.0004,3.878564511,0.094662997,0,0,0,0,28 - 30 degree
1254.0439,16.5945,1581.709,4775.9706,28.4529,2685.681,2687.4789,87.0057,3.808455669,0.069380107,0,0,0,0,28 - 30 degree
1288.0155,15.9869,1582.593,4764.9061,28.6149,2687.802,2689.6937,94.0041,3.699416738,0.072983671,0,0,0,0,28 - 30 degree
1358.0413,14.6143,1582.215,5550.9209,22.9976,2686.479,2688.4528,98.0032,4.08744631,0.07216511,0,0,0,0,28 - 30 degree
1348.019,14.4782,1582.185,5752.9565,22.376,2686.01,2688.0859,94.0041,4.267711731,0.069734996,0,0,0,0,28 - 30 degree
1404.0527,14.0762,1581.982,5795.945,22.1635,2685.544,2687.6279,98.0032,4.128011007,0.069800229,0,0,0,0,28 - 30 degree
1417.0035,13.9367,1582.854,5906.9324,21.9894,2687.967,2689.8241,99.0029,4.168608193,0.069867788,0,0,0,0,28 - 30 degree
1364.0285,14.7356,1583.85,5847.9237,22.0921,2690.425,2692.2573,103.002,4.287244511,0.075513085,0,0,0,0,28 - 30 degree
1428.002,13.8703,1581.953,5929.9823,21.906,2686.109,2688.1324,93.0043,4.152642853,0.06512897,0,0,0,0,28 - 30 degree
1373.0096,16.0119,1580.01,5503.8985,25.0884,2682.511,2685.0581,92.0045,4.008638031,0.067009364,0,0,0,0,28 - 30 degree
1454.0339,13.5732,1581.616,6189.99,21.1032,2685.555,2687.7568,91.0048,4.257115326,0.062587812,0,0,0,0,28 - 30 degree
1452.0164,13.9581,1582.181,6051.9182,21.7978,2686.665,2688.7927,95.0038,4.167940665,0.065428875,0,0,0,0,28 - 30 degree
1409.0638,14.0868,1581.569,6042.929,21.9181,2685.705,2687.852,97.0034,4.288612765,0.068842447,0,0,0,0,28 - 30 degree
1435.0306,14.6425,1582.479,5864.9813,22.5886,2687.456,2689.3506,91.0048,4.087007831,0.063416627,0,0,0,0,28 - 30 degree
1340.0142,15.7627,1582.583,5228.9083,26.0452,2687.89,2689.6016,88.0054,3.902129022,0.065674976,0,0,0,0,28 - 30 degree
1253.0027,13.9697,1581.848,5760.9087,20.9709,2686.023,2688.1035,75.0001,4.597682591,0.059856296,0,0,0,0,28 - 30 degree
1274.0235,13.922,1581.945,5780.9628,20.456,2685.802,2687.8716,74.0003,4.537563711,0.058083936,0,0,0,0,28 - 30 degree
1295.0442,13.7864,1581.6,5802.9757,20.4327,2685.265,2687.5927,70.0012,4.480909377,0.054053136,0,0,0,0,28 - 30 degree
1266.0186,13.8198,1582.276,5752.9565,20.7102,2687.062,2689.1436,493.9958,4.544132685,0.390196321,0,0,0,0,28 - 30 degree
1238.0343,13.6894,1582.228,5933.9014,20.2114,2687.511,2689.407,77.008,4.793002423,0.062201831,0,0,0,0,28 - 30 degree
1253.0027,13.8419,1582.506,5429.9069,21.1497,2687.592,2689.57,82.0068,4.333515722,0.065448223,0,0,0,0,28 - 30 degree
1282.0282,13.6408,1582.76,5364.9052,21.4248,2687.684,2689.7201,82.0068,4.184701397,0.063966456,0,0,0,0,28 - 30 degree
1280.0107,13.8662,1582.82,5299.9034,21.7617,2687.878,2689.7925,75.0001,4.140514919,0.058593338,0,0,0,0,28 - 30 degree
1218.0548,14.7858,1582.82,5037.9369,23.1355,2687.997,2689.8029,77.008,4.136051104,0.063222114,0,0,0,0,28 - 30 degree
1244.0216,14.7914,1581.562,5008.8936,22.5629,2685.801,2688.1216,90.005,4.026371889,0.07235003,0,0,0,0,28 - 30 degree
1236.0169,14.0016,1582.649,5334.9393,21.1329,2687.844,2689.924,71.001,4.316234916,0.057443389,0,0,0,0,28 - 30 degree
1229.0533,14.3894,1583.05,5046.9264,22.5837,2688.314,2690.3472,92.0045,4.106352751,0.074858023,0,0,0,0,28 - 30 degree
1216.0374,14.278,1582.627,4784.9598,24.7195,2687.615,2689.5922,80.0073,3.934878812,0.065793453,0,0,0,0,28 - 30 degree
1224.0421,14.4818,1582.222,5061.9093,22.6936,2686.581,2688.6763,85.0061,4.135404575,0.069447039,0,0,0,0,28 - 30 degree
1252.0265,13.9381,1582.324,5151.9205,22.1803,2686.455,2688.4057,82.0068,4.11486538,0.065499253,0,0,0,0,28 - 30 degree
1268.036,13.3854,1582.076,5217.9595,21.9117,2686.178,2688.3249,83.0066,4.114993186,0.06546076,0,0,0,0,28 - 30 degree
1226.0596,14.1469,1582.448,5154.917,22.2188,2687.19,2689.1301,87.0057,4.204458739,0.070963679,0,0,0,0,28 - 30 degree
1232.047,13.947,1582.709,5254.955,21.7881,2688.016,2689.956,82.0068,4.265222836,0.066561422,0,0,0,0,28 - 30 degree
1217.0135,13.8366,1581.272,5174.9707,22.1178,2684.793,2686.9128,77.008,4.25218841,0.063276209,0,0,0,0,28 - 30 degree
1219.031,14.017,1583.54,5082.8849,21.8467,2689.622,2691.4873,86.0059,4.169610863,0.070552677,0,0,0,0,28 - 30 degree
1288.0155,13.1787,1582.871,5220.9561,21.5925,2687.848,2689.8329,82.0068,4.053488564,0.06366911,0,0,0,0,28 - 30 degree
1201.0039,14.0769,1583.941,5275.9313,21.104,2690.043,2692.0306,86.0059,4.392934361,0.071611674,0,0,0,0,28 - 30 degree
1267.0598,13.275,1583.004,5044.9672,21.8162,2688.445,2690.2939,82.0068,3.981633069,0.064722123,0,0,0,0,28 - 30 degree
1238.0343,13.7563,1582.674,4997.9449,22.2694,2687.796,2689.6445,80.0073,4.037000348,0.064624462,0,0,0,0,28 - 30 degree
