G FWHM,G Shift,2D FWHM,2D Shift,2D/G,D/G,R/G,R'/G,_Target
13.1435,1584.417,23.1852,2688.263,3.267262925,0.048149789,0,0,20 - 28 degree
11.5615,1586.144,24.7815,2686.844,2.143416379,0.059015761,0,0,20 - 28 degree
11.4047,1586.453,23.5111,2689.318,2.430005914,0.077119626,0,0,20 - 28 degree
11.3214,1587.18,25.1319,2689.357,2.19138363,0.049756909,0,0,20 - 28 degree
14.4571,1588.405,26.0224,2691.986,2.658081439,0.069560122,0,0,20 - 28 degree
12.9299,1588.912,26.9332,2693.416,2.386768228,0.050030686,0,0,20 - 28 degree
14.0658,1587.377,33.5158,2691.342,2.045519628,0.079078595,0,0,20 - 28 degree
12.8764,1586.705,25.4858,2687.219,2.417736537,0.046233216,0,0,20 - 28 degree
11.6602,1584.584,23.7551,2680.892,2.174814614,0.067133044,0,0,20 - 28 degree
12.2702,1588.033,24.9927,2690.69,2.360900658,0.057598322,0,0,20 - 28 degree
10.7634,1587.539,22.9729,2687.351,2.044214897,0.0762799,0,0,20 - 28 degree
14.5264,1585.545,26.6174,2684.473,2.5368692,0.044189894,0,0,20 - 28 degree
11.7003,1587.415,23.7782,2692.984,2.353023718,0.111750689,0,0,20 - 28 degree
9.588,1587.4,25.3583,2688.105,1.781692459,0.070427203,0,0,20 - 28 degree
13.1409,1586.605,24.2655,2688.811,2.579580905,0.088495531,0,0,20 - 28 degree
11.7164,1589.057,24.2031,2690.439,2.194815209,0.08951059,0,0,20 - 28 degree
13.1225,1588.407,24.7593,2694.401,2.687097626,0.057216287,0,0,20 - 28 degree
14.2753,1586.766,25.6195,2693.348,3.327246187,0.060218665,0,0,20 - 28 degree
10.8818,1585.707,26.7269,2687.862,2.043339123,0.045795518,0,0,20 - 28 degree
11.8604,1590.276,26.5558,2693.865,1.950220567,0.102617966,0,0,20 - 28 degree
10.3901,1588.107,24.8594,2689.98,1.896068624,0.067144012,0,0,20 - 28 degree
10.3831,1587.966,23.7436,2690.579,1.995164839,0.062308951,0,0,20 - 28 degree
16.8861,1586.38,30.7459,2683.815,2.314963965,0.102592219,0,0,20 - 28 degree
10.8051,1587.138,23.9131,2687.342,2.020931395,0.068779289,0,0,20 - 28 degree
10.6014,1589.185,25.3607,2691.822,1.787619451,0.109647857,0,0,20 - 28 degree
13.3468,1587.503,29.895,2692.111,2.231214426,0.059651079,0,0,20 - 28 degree
11.1913,1585.822,24.4366,2685.142,2.079314671,0.066122356,0,0,20 - 28 degree
13.5127,1586.453,26.6555,2690.623,2.579010411,0.072186031,0,0,20 - 28 degree
16.6308,1584.167,21.7143,2689.071,4.25642467,0.037252347,0,0,28 - 30 degree
14.0031,1582.409,20.5129,2687.535,4.573253124,0.059056627,0,0,28 - 30 degree
16.2345,1584.195,23.5327,2691.663,5.21054418,0.074161863,0,0,28 - 30 degree
14.6425,1582.479,22.5886,2687.456,4.087007831,0.063416627,0,0,28 - 30 degree
13.8951,1582.221,21.5989,2686.407,4.436769537,0.075967036,0,0,28 - 30 degree
16.4611,1584.956,27.2124,2691.121,3.883689055,0.080177031,0,0,28 - 30 degree
14.2083,1582.8,20.8875,2687.922,4.438029769,0.076418622,0,0,28 - 30 degree
13.6894,1582.752,20.9885,2687.555,4.329639559,0.067838304,0,0,28 - 30 degree
14.2891,1583.229,21.2251,2688.661,4.454774165,0.072474499,0,0,28 - 30 degree
14.5157,1582.341,22.0592,2687.025,4.445555078,0.063126255,0,0,28 - 30 degree
13.8258,1582.35,23.2663,2686.538,3.964065554,0.064003964,0,0,28 - 30 degree
15.438,1584.434,21.8434,2690.576,4.565630585,0.081748128,0,0,28 - 30 degree
13.8025,1583.999,21.6438,2690.352,4.098471984,0.072996583,0,0,28 - 30 degree
13.6877,1582.728,20.9974,2687.427,4.236992653,0.072984811,0,0,28 - 30 degree
16.7476,1584.295,23.4043,2691.578,5.401550849,0.046351916,0,0,28 - 30 degree
17.4394,1584.435,23.739,2691.829,5.679900048,0.046591567,0,0,28 - 30 degree
14.0259,1581.854,21.2115,2685.758,4.301091008,0.066987943,0,0,28 - 30 degree
19.1735,1584.397,28.4165,2691.65,3.203796169,0.088434581,0,0,28 - 30 degree
14.1118,1581.913,21.3936,2685.957,4.178861967,0.059845669,0,0,28 - 30 degree
15.6773,1585.501,22.1003,2693.807,5.332599768,0.048032648,0,0,28 - 30 degree
17.3265,1584.99,23.1921,2692.224,5.207558899,0.050378932,0,0,28 - 30 degree
15.0071,1582.436,23.6127,2687.171,4.143812219,0.068414208,0,0,28 - 30 degree
14.8029,1582.683,23.6456,2687.148,3.825034835,0.119972211,0,0,28 - 30 degree
14.8617,1584.549,22.1794,2690.777,4.394467782,0.075232184,0,0,28 - 30 degree
13.7332,1582.014,20.8434,2685.978,4.47691649,0.070051022,0,0,28 - 30 degree
14.2357,1581.219,21.4048,2684.401,4.287683601,0.068739653,0,0,28 - 30 degree
14.4582,1581.892,21.1537,2686.039,4.525114385,0.061903407,0,0,28 - 30 degree
14.139,1582.208,21.886,2686.343,4.254670168,0.056756868,0,0,28 - 30 degree
15.3011,1583.634,23.6496,2689.686,4.105948989,0.122753981,0,0,28 - 30 degree
15.9652,1584.147,23.111,2691.02,5.535775427,0.04467714,0,0,28 - 30 degree
14.86,1582.894,21.843,2689.573,4.305794112,0.055951415,0,0,28 - 30 degree
16.5662,1584.692,22.2586,2692.262,5.614173575,0.047932625,0,0,28 - 30 degree
14.3139,1582.924,22.8155,2688.102,4.064391002,0.075518744,0,0,28 - 30 degree
16.1503,1583.772,22.374,2690.895,5.867928305,0.041832205,0,0,28 - 30 degree
16.6475,1584.076,25.4887,2689.612,4.379432225,0.079887821,0,0,28 - 30 degree
16.3552,1584.807,22.219,2692.617,4.443914123,0.033381088,0,0,28 - 30 degree
13.892,1582.178,20.6533,2686.462,4.370963634,0.060767278,0,0,28 - 30 degree
16.1412,1584.546,23.0098,2690.873,4.546978838,0.075440469,0,0,28 - 30 degree
15.9839,1584.578,22.5057,2690.657,4.699045399,0.074513197,0,0,28 - 30 degree
17.0211,1584.858,22.4668,2692.845,5.814648743,0.045444266,0,0,28 - 30 degree
15.2231,1584.046,21.8466,2689.563,4.602211566,0.054524418,0,0,28 - 30 degree
17.3632,1583.718,23.6067,2688.871,5.046852961,0.070164125,0,0,28 - 30 degree
17.2232,1584.822,27.4752,2690.454,4.063186564,0.073803384,0,0,28 - 30 degree
16.7286,1585.155,24.452,2691.251,4.517933563,0.076658299,0,0,28 - 30 degree
14.7846,1582.271,22.7177,2686.851,3.917695627,0.071949807,0,0,28 - 30 degree
14.0897,1583.235,22.3616,2688.765,4.048357966,0.062127592,0,0,28 - 30 degree
15.2763,1581.273,23.5558,2685.786,4.296867723,0.07518407,0,0,28 - 30 degree
16.4376,1585.139,22.7471,2690.664,4.44003669,0.061570495,0,0,28 - 30 degree
13.929,1582.67,21.5267,2688.16,4.186665042,0.070829982,0,0,28 - 30 degree
13.9675,1582.763,22.2228,2688.044,4.075350895,0.062711036,0,0,28 - 30 degree
14.7694,1584.751,22.0101,2690.871,4.513001217,0.058416281,0,0,28 - 30 degree
13.7096,1581.866,20.9123,2685.595,4.134543457,0.06412441,0,0,28 - 30 degree
14.8438,1581.75,24.8166,2685.782,4.045682361,0.080499619,0,0,28 - 30 degree
15.6825,1584.776,23.2752,2691.373,4.499968201,0.086090438,0,0,28 - 30 degree
15.6659,1584.174,22.7551,2692.018,4.208460905,0.059117274,0,0,28 - 30 degree
16.4488,1584.338,22.437,2691.553,5.691673599,0.041206053,0,0,28 - 30 degree
13.5624,1582.657,20.7279,2687.276,4.245038418,0.067211625,0,0,28 - 30 degree
14.4505,1582.3,22.1916,2686.676,4.146551516,0.070548622,0,0,28 - 30 degree
14.3437,1582.32,20.8498,2686.621,4.407842992,0.071039961,0,0,28 - 30 degree
15.1879,1584.177,22.2605,2690.131,4.41028445,0.074894179,0,0,28 - 30 degree
18.11,1584.59,25.6742,2692.077,5.210025769,0.048558422,0,0,28 - 30 degree
14.2309,1582.817,23.2767,2687.952,4.211706335,0.063143893,0,0,28 - 30 degree
14.0409,1582.348,21.3719,2686.776,4.127597869,0.060940852,0,0,28 - 30 degree
16.1899,1585.089,23.2693,2692.157,4.890976387,0.046168935,0,0,28 - 30 degree
16.0489,1584.964,22.2677,2692.516,4.564854874,0.03861542,0,0,28 - 30 degree
14.759,1584.786,22.3812,2690.74,4.719154055,0.054557218,0,0,28 - 30 degree
15.8004,1583.83,22.677,2689.177,4.58318425,0.059952323,0,0,28 - 30 degree
16.9364,1585.053,23.669,2693.254,5.129188565,0.051718504,0,0,28 - 30 degree
15.5739,1582.03,25.6242,2686.898,4.145090585,0.108456007,0,0,28 - 30 degree
16.264,1585.644,22.7283,2693.592,5.4151409,0.059230692,0,0,28 - 30 degree
15.4552,1585.422,22.0996,2692.102,5.150697986,0.04568314,0,0,28 - 30 degree
14.8207,1582.67,23.1163,2687.704,3.99734476,0.085878487,0,0,28 - 30 degree
16.6603,1585.209,22.8496,2691.269,4.557760333,0.075599215,0,0,28 - 30 degree
13.8198,1582.276,20.7102,2687.062,4.544132685,0.390196321,0,0,28 - 30 degree
14.3771,1581.812,20.8746,2685.838,4.593359824,0.077972613,0,0,28 - 30 degree
16.782,1585.018,22.6147,2693.457,5.892213351,0.040553065,0,0,28 - 30 degree
14.1214,1582.388,23.3585,2687.51,3.914360659,0.076151982,0,0,28 - 30 degree
14.8573,1581.861,22.1924,2686.527,3.990224929,0.070168327,0,0,28 - 30 degree
13.7919,1582.943,21.5283,2688.004,4.088241077,0.072320453,0,0,28 - 30 degree
13.7012,1583.376,20.9428,2688.896,4.280682771,0.065838064,0,0,28 - 30 degree
18.2615,1583.665,26.1057,2689.785,5.311633534,0.076419997,0,0,28 - 30 degree
16.6094,1584.145,23.3744,2690.676,5.454217926,0.059110115,0,0,28 - 30 degree
13.796,1582.409,21.1136,2686.67,4.256829168,0.077063404,0,0,28 - 30 degree
13.7433,1582.613,21.238,2687.496,4.283793544,0.059046226,0,0,28 - 30 degree
14.717,1580.999,25.2721,2683.876,3.501764789,0.098709304,0,0,28 - 30 degree
14.7228,1580.836,23.6384,2682.973,4.036189436,0.061823814,0,0,28 - 30 degree
16.0916,1584.803,23.8019,2690.546,4.101392785,0.072991763,0,0,28 - 30 degree
15.3612,1582.861,25.6138,2688.217,3.954310996,0.080185432,0,0,28 - 30 degree
15.5905,1584.544,21.5573,2692.013,5.716283844,0.04287801,0,0,28 - 30 degree
15.2719,1583.714,22.0542,2688.332,4.584214286,0.060591452,0,0,28 - 30 degree
14.2229,1581.651,20.9292,2685.572,4.326197562,0.07302956,0,0,28 - 30 degree
14.4568,1583.054,22.5693,2688.289,4.111201455,0.066157917,0,0,28 - 30 degree
14.6006,1582.772,22.4658,2687.845,3.799778612,0.092514463,0,0,28 - 30 degree
16.1341,1583.902,24.1075,2690.731,5.02153814,0.051320998,0,0,28 - 30 degree
15.5446,1583.475,22.6803,2690.369,5.051619575,0.055712939,0,0,28 - 30 degree
16.0254,1585.078,22.4837,2690.969,4.765511084,0.045358844,0,0,28 - 30 degree
14.3427,1582.593,22.2116,2687.523,4.137788853,0.10873924,0,0,28 - 30 degree
15.258,1585.941,23.3258,2692.813,4.490967973,0.051286994,0,0,28 - 30 degree
14.527,1581.736,21.6863,2685.479,4.288920012,0.068375176,0,0,28 - 30 degree
14.0308,1582.092,20.7616,2686.596,4.444466408,0.062574015,0,0,28 - 30 degree
16.3088,1584.528,23.0656,2690.08,4.621077546,0.075681182,0,0,28 - 30 degree
15.991,1584.663,23.4717,2691.231,4.471600591,0.082366103,0,0,28 - 30 degree
15.3811,1583.947,21.7246,2689.046,4.713462721,0.062019863,0,0,28 - 30 degree
15.8066,1585.134,28.7331,2688.686,3.380550412,0.071428437,0,0,28 - 30 degree
14.7885,1583.301,21.8778,2688.202,4.4023509,0.069071056,0,0,28 - 30 degree
15.9691,1585.166,22.4688,2692.042,4.51219778,0.073303746,0,0,28 - 30 degree
14.978,1584.736,21.5534,2690.763,4.644968386,0.058944804,0,0,28 - 30 degree
15.8689,1584.036,21.541,2689.459,4.895686739,0.064756243,0,0,28 - 30 degree
16.2259,1583.767,23.2233,2690.669,5.434426615,0.038535356,0,0,28 - 30 degree
17.2699,1583.916,25.2311,2689.706,4.815625269,0.064627536,0,0,28 - 30 degree
13.8227,1582.753,21.5443,2687.44,4.07365948,0.066042618,0,0,28 - 30 degree
15.3968,1585.476,23.6151,2692.616,4.875561825,0.052950913,0,0,28 - 30 degree
15.2729,1584.274,21.8868,2689.511,4.473590701,0.064650228,0,0,28 - 30 degree
14.3004,1582.867,21.8443,2687.942,4.121465565,0.067108717,0,0,28 - 30 degree
14.6966,1582.574,22.7842,2687.236,4.341163967,0.067626762,0,0,28 - 30 degree
14.6937,1580.858,24.2359,2683.523,3.740708266,0.055664321,0,0,28 - 30 degree
16.5088,1583.687,25.6762,2688.251,3.823966059,0.089485811,0,0,28 - 30 degree
14.7264,1580.924,23.6785,2684.358,4.125770213,0.070947303,0,0,28 - 30 degree
13.9959,1582.651,21.7232,2687.303,4.331242916,0.066504722,0,0,28 - 30 degree
15.4499,1584.211,21.7915,2689.612,4.751936477,0.06012048,0,0,28 - 30 degree
16.927,1584.919,23.1208,2692.75,5.684713788,0.044803732,0,0,28 - 30 degree
14.7767,1581.502,21.6053,2685.323,3.947874536,0.069616922,0,0,28 - 30 degree
13.8131,1582.447,21.2925,2687.02,4.258637315,0.053811314,0,0,28 - 30 degree
17.7402,1585.325,25.8345,2692.421,4.79433939,0.069562556,0,0,28 - 30 degree
13.8063,1582.215,22.611,2686.753,4.12365451,0.064612572,0,0,28 - 30 degree
13.6572,1583.458,21.3615,2689.089,4.279202573,0.071769335,0,0,28 - 30 degree
16.113,1583.968,22.2547,2690.732,5.641511412,0.040506407,0,0,28 - 30 degree
14.2189,1582.242,21.2548,2687.068,4.290027428,0.068865055,0,0,28 - 30 degree
16.8676,1583.852,26.1232,2688.768,4.355265869,0.069666359,0,0,28 - 30 degree
15.8713,1584.295,23.0001,2690.049,4.7409842,0.067217956,0,0,28 - 30 degree
15.7409,1584.753,22.3189,2690.236,4.631764803,0.066898431,0,0,28 - 30 degree
18.5626,1583.907,26.345,2691.478,4.912079373,0.040786399,0,0,28 - 30 degree
18.0192,1583.954,30.1591,2690.195,4.376677458,0.060656697,0,0,28 - 30 degree
13.2463,1580.711,20.2948,2683.434,4.463320634,0.056572549,0,0,28 - 30 degree
16.8955,1584.935,25.2097,2691.068,4.554438788,0.072107242,0,0,28 - 30 degree
17.1536,1584.737,24.1049,2690.635,4.692921024,0.076145511,0,0,28 - 30 degree
15.4553,1583.901,24.3762,2689.93,4.207135868,0.077722444,0,0,28 - 30 degree
16.6209,1583.378,23.3686,2690.191,5.516996128,0.042894242,0,0,28 - 30 degree
14.7074,1581.24,23.0176,2684.485,4.146583341,0.073013336,0,0,28 - 30 degree
15.7873,1583.932,21.4016,2690.376,5.756952646,0.043915533,0,0,28 - 30 degree
13.6237,1580.681,22.4843,2683.207,3.984536918,0.064933469,0,0,28 - 30 degree
14.1724,1583.49,21.1265,2688.987,4.420183665,0.069769092,0,0,28 - 30 degree
16.3119,1584.028,22.027,2689.575,4.930818507,0.071315773,0,0,28 - 30 degree
13.751,1583.163,20.7431,2688.93,5.030425224,0.070067319,0,0,28 - 30 degree
14.6701,1582.364,22.202,2687.45,4.279720072,0.067393772,0,0,28 - 30 degree
14.8401,1584.739,21.4204,2691.062,4.605152378,0.061556119,0,0,28 - 30 degree
15.6593,1585.117,22.4869,2691.097,4.360794286,0.067158601,0,0,28 - 30 degree
16.5664,1585.255,22.1697,2691.453,4.81289807,0.068846121,0,0,28 - 30 degree
15.5211,1585.72,22.8262,2694.024,5.177300879,0.043867129,0,0,28 - 30 degree
16.8741,1584.105,26.262,2689.228,4.240089323,0.075232184,0,0,28 - 30 degree
17.6748,1584.765,25.0508,2691.423,4.616168484,0.084787075,0,0,28 - 30 degree
14.7096,1581.88,22.2822,2686.08,4.437504606,0.061728073,0,0,28 - 30 degree
13.6519,1582.612,21.8699,2687.583,3.944786567,0.115525756,0,0,28 - 30 degree
17.5447,1584.665,27.481,2690.337,4.121313235,0.072213062,0,0,28 - 30 degree
15.167,1584.249,21.1849,2689.545,4.815354405,0.065715407,0,0,28 - 30 degree
16.6066,1584.124,21.7454,2691.036,5.825051827,0.042263192,0,0,28 - 30 degree
13.6601,1582.219,22.3832,2686.63,4.129764611,0.064957155,0,0,28 - 30 degree
16.4702,1584.458,22.9514,2690.489,4.769746505,0.079367062,0,0,28 - 30 degree
16.878,1584.731,23.2836,2692.725,5.582033962,0.045290699,0,0,28 - 30 degree
18.033,1584.84,28.7117,2692.637,4.932852309,0.054100317,0,0,28 - 30 degree
16.7575,1583.553,25.9175,2688.372,4.336589128,0.078624082,0,0,28 - 30 degree
16.921,1584.043,23.8519,2689.358,4.650096806,0.062282367,0,0,28 - 30 degree
14.062,1582.871,21.9349,2688.301,4.285469611,0.062724843,0,0,28 - 30 degree
18.1978,1584.767,25.3265,2690.094,4.563540274,0.060128105,0,0,28 - 30 degree
14.1438,1581.577,20.7046,2685.386,4.55381856,0.07803075,0,0,28 - 30 degree
14.8159,1582.242,22.9839,2687.144,4.285956882,0.06577243,0,0,28 - 30 degree
18.1214,1586.218,24.8795,2692.8,4.762942265,0.089805922,0,0,28 - 30 degree
14.1679,1582.093,21.8274,2686.32,4.347239361,0.077114807,0,0,28 - 30 degree
16.3242,1584.95,22.1794,2692.53,5.460417774,0.040055076,0,0,28 - 30 degree
13.6716,1582.447,20.6717,2686.829,4.321117691,0.06481889,0,0,28 - 30 degree
13.8263,1582.484,21.4946,2687.075,4.243966465,0.071515378,0,0,28 - 30 degree
14.119,1581.209,22.3167,2684.903,4.100563402,0.075463241,0,0,28 - 30 degree
14.2345,1582.743,21.9157,2687.699,4.307377054,0.076878098,0,0,28 - 30 degree
17.2753,1585.894,27.492,2693.088,4.495586708,0.072670338,0,0,28 - 30 degree
13.7693,1581.353,20.3638,2685.008,4.434452312,0.074031163,0,0,28 - 30 degree
15.4035,1583.637,22.4487,2688.738,4.609265018,0.064232632,0,0,28 - 30 degree
14.0291,1582.513,21.5018,2687.164,4.446314739,0.072047726,0,0,28 - 30 degree
17.291,1582.695,25.0826,2688.148,4.868185363,0.043081685,0,0,28 - 30 degree
14.858,1581.848,24.527,2685.329,3.894204446,0.078280043,0,0,28 - 30 degree
14.025,1583.038,21.3358,2688.313,4.381019022,0.062897278,0,0,28 - 30 degree
15.754,1585.049,22.9372,2691.335,4.419505868,0.073190698,0,0,28 - 30 degree
16.5951,1585.052,23.0533,2693.158,5.302805953,0.047545445,0,0,28 - 30 degree
16.1088,1583.747,22.1846,2689.222,4.942922785,0.063371185,0,0,28 - 30 degree
13.9487,1581.842,21.3302,2685.947,4.131101298,0.071556666,0,0,28 - 30 degree
16.1972,1582.857,22.9067,2687.359,4.607762763,0.073303746,0,0,28 - 30 degree
15.1908,1584.149,21.24,2689.733,4.81495538,0.05967852,0,0,28 - 30 degree
16.5972,1584.591,22.8184,2691.644,5.572800925,0.04583649,0,0,28 - 30 degree
13.922,1581.945,20.456,2685.802,4.537563711,0.058083936,0,0,28 - 30 degree
15.8721,1583.577,22.4733,2688.232,4.573670203,0.085353835,0,0,28 - 30 degree
14.9514,1585.057,22.2449,2691.682,4.350447571,0.07473529,0,0,28 - 30 degree
13.7724,1582.338,21.7721,2686.924,4.168910241,0.071471116,0,0,28 - 30 degree
13.4688,1582.786,21.3647,2687.964,4.167723886,0.06306711,0,0,28 - 30 degree
16.065,1585.62,22.9417,2692.96,5.01604687,0.0640312,0,0,28 - 30 degree
15.9774,1584.705,21.7409,2691.35,5.021964627,0.072748492,0,0,28 - 30 degree
16.0593,1584.497,24.5636,2690.707,4.160156215,0.093575518,0,0,28 - 30 degree
14.4599,1580.531,23.4756,2683.12,4.015011153,0.066583606,0,0,28 - 30 degree
17.0767,1584.415,25.0404,2692.219,5.321961162,0.042476386,0,0,28 - 30 degree
15.1199,1580.945,21.8274,2685.155,3.262321698,0.069522848,0,0,28 - 30 degree
16.9106,1585.352,27.3247,2692.79,4.568112124,0.049830971,0,0,28 - 30 degree
16.9765,1582.35,28.031,2686.997,3.911610095,0.084183561,0,0,28 - 30 degree
14.7394,1584.442,22.9307,2689.64,4.139992975,0.05816542,0,0,28 - 30 degree
13.6697,1582.733,21.8355,2687.617,4.009904313,0.064192845,0,0,28 - 30 degree
14.3995,1582.402,22.2613,2687.416,4.397615175,0.075912579,0,0,28 - 30 degree
14.1681,1582.694,23.0153,2688.562,4.284840538,0.061632318,0,0,28 - 30 degree
15.165,1584.395,22.0419,2690.438,4.478219637,0.071199605,0,0,28 - 30 degree
16.6558,1582.962,27.383,2687.573,4.031775152,0.073269958,0,0,28 - 30 degree
14.0228,1581.59,21.1209,2685.102,4.247462138,0.066069353,0,0,28 - 30 degree
14.2518,1582.341,21.1529,2686.66,4.451025586,0.073144153,0,0,28 - 30 degree
15.5605,1585.56,22.7646,2694.189,5.170448954,0.039026526,0,0,28 - 30 degree
13.9475,1581.172,20.5787,2684.097,4.442504196,0.05858115,0,0,28 - 30 degree
15.8924,1584.868,21.9614,2690.948,4.817678335,0.064256927,0,0,28 - 30 degree
14.2862,1581.817,21.1457,2685.767,4.572911566,0.068179546,0,0,28 - 30 degree
16.07,1584.031,22.9975,2691.636,3.98086064,0.046221965,0,0,28 - 30 degree
14.3396,1581.799,20.3349,2686.068,4.698309269,0.061458766,0,0,28 - 30 degree
16.3664,1584.422,24.7348,2691.967,5.165770897,0.046187802,0,0,28 - 30 degree
13.8475,1582.154,21.1971,2686.244,4.39191919,0.06365203,0,0,28 - 30 degree
15.9891,1584.78,21.809,2691.25,4.902383637,0.059649376,0,0,28 - 30 degree
13.6969,1582.536,21.4032,2687.175,4.089452944,0.065964146,0,0,28 - 30 degree
16.6264,1584.692,22.5369,2691.876,5.537938086,0.049296326,0,0,28 - 30 degree
16.7515,1585.099,22.869,2691.799,4.72127084,0.098023609,0,0,28 - 30 degree
17.2813,1582.853,27.7788,2689.163,4.414566873,0.084877034,0,0,28 - 30 degree
13.5795,1581.026,20.6902,2683.451,4.213701721,0.064611494,0,0,28 - 30 degree
15.6825,1585.102,22.8009,2691.707,4.304279202,0.074022332,0,0,28 - 30 degree
14.7445,1582.455,22.3977,2687.104,4.317596452,0.06754145,0,0,28 - 30 degree
16.2684,1584.05,22.4117,2689.738,4.927622364,0.09069802,0,0,28 - 30 degree
13.9076,1583.044,21.5435,2688.311,4.158907621,0.066235784,0,0,28 - 30 degree
13.8366,1581.272,22.1178,2684.793,4.25218841,0.063276209,0,0,28 - 30 degree
14.3654,1581.771,21.7007,2685.148,3.996940674,0.068065433,0,0,28 - 30 degree
15.4675,1581.852,23.8044,2686.817,3.74873128,0.119996367,0,0,28 - 30 degree
14.8125,1581.603,22.9751,2685.381,4.249242308,0.067088229,0,0,28 - 30 degree
13.3673,1580.933,20.2411,2683.626,4.406967205,0.060727538,0,0,28 - 30 degree
16.1427,1583.816,22.5479,2689.157,4.435755574,0.069600702,0,0,28 - 30 degree
15.196,1581.706,23.9712,2685.047,3.639184231,0.116870265,0,0,28 - 30 degree
16.934,1583.951,24.6349,2690.938,5.470296819,0.04156013,0,0,28 - 30 degree
13.8977,1582.156,21.165,2686.431,4.272829752,0.0619782,0,0,28 - 30 degree
16.6326,1585.901,24.6622,2692.465,4.609844546,0.063051433,0,0,28 - 30 degree
15.2874,1582.723,25.1446,2687.374,4.056710315,0.074077092,0,0,28 - 30 degree
14.2128,1581.704,20.4841,2685.645,4.601472067,0.05480719,0,0,28 - 30 degree
15.7555,1585.827,22.8217,2694.29,5.295693242,0.041470249,0,0,28 - 30 degree
15.9146,1584.392,21.9848,2690.303,4.852351241,0.073323256,0,0,28 - 30 degree
17.3645,1584.23,25.0261,2690.475,4.730774303,0.079129999,0,0,28 - 30 degree
16.2728,1584.397,21.7824,2691.207,5.627704721,0.037654093,0,0,28 - 30 degree
